PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
-0.4630126,1.563353,0.2299377,-0.02117225,0.7687897,-0.002616693,0.6391458
-0.4627894,1.563093,0.2275167,-0.02127502,0.7718171,-0.002986983,0.6354816
-0.4627616,1.562639,0.2224183,-0.02085796,0.779626,-0.003596416,0.6258876
-0.4627979,1.562561,0.2199694,-0.02099742,0.7833272,-0.003216385,0.6212466
-0.4629223,1.562445,0.217719,-0.02279923,0.7862915,-0.003802838,0.6174233
-0.462979,1.562186,0.2155938,-0.0229034,0.789481,-0.004697725,0.6133295
-0.462968,1.56223,0.2136922,-0.02287508,0.7920116,-0.004441749,0.6100612
-0.4629565,1.562197,0.2118186,-0.02362857,0.7949314,-0.00417277,0.6062247
-0.4630709,1.561913,0.2098845,-0.02340171,0.798058,-0.003941378,0.6021132
-0.463214,1.561803,0.2079099,-0.02392111,0.8009721,-0.003590196,0.598213
-0.4636081,1.561571,0.2057861,-0.0243791,0.80426,-0.004271589,0.5937619
-0.464558,1.56108,0.2034231,-0.0238217,0.8072209,-0.005082437,0.5897467
-0.4653828,1.560831,0.2010842,-0.02382186,0.8101954,-0.005595296,0.5856488
-0.4656823,1.5609,0.1986066,-0.0245372,0.8135741,-0.005450272,0.5809178
-0.4662042,1.560671,0.1961974,-0.02459088,0.8174427,-0.005621202,0.5754574
-0.4672433,1.560254,0.1912412,-0.02527976,0.8246362,-0.005416677,0.5650723
-0.4672433,1.560254,0.1912412,-0.02527976,0.8246362,-0.005416677,0.5650723
-0.4682291,1.559593,0.1865858,-0.02650908,0.8298951,-0.007086915,0.5572444
-0.4687961,1.559419,0.1841577,-0.02635277,0.8327609,-0.007321166,0.5529568
-0.4692397,1.559412,0.181596,-0.02595164,0.8357154,-0.007290572,0.5485009
-0.4696497,1.559363,0.1768599,-0.02620065,0.8409653,-0.007472757,0.5404027
-0.4696497,1.559363,0.1768599,-0.02620065,0.8409653,-0.007472757,0.5404027
-0.4698904,1.559437,0.1746224,-0.02621401,0.8433829,-0.007835831,0.536616
-0.4699596,1.559734,0.172381,-0.02646773,0.845176,-0.006934947,0.5337873
-0.4698662,1.559846,0.1701888,-0.02704842,0.8468105,-0.006922582,0.5311614
-0.469532,1.559806,0.1680099,-0.02762352,0.8480967,-0.006986859,0.5290748
-0.4690223,1.559827,0.1657076,-0.02841958,0.8491229,-0.006293432,0.5273926
-0.4687361,1.559468,0.1632774,-0.02843295,0.8511815,-0.006050798,0.5240659
-0.4680309,1.559278,0.1604706,-0.02725478,0.8527982,-0.005091956,0.521504
-0.4673929,1.559018,0.1578145,-0.02897133,0.8541475,-0.005936434,0.5191894
-0.4667026,1.558739,0.1551508,-0.02932788,0.8554246,-0.006486977,0.5170557
-0.4657266,1.558303,0.1522226,-0.02848675,0.8564752,-0.006211808,0.5153641
-0.4646749,1.558222,0.1494442,-0.02815064,0.8579178,-0.005411172,0.5129867
-0.4634552,1.558003,0.1462646,-0.02729643,0.8588601,-0.00501752,0.5114577
-0.4622597,1.557649,0.1431819,-0.02651063,0.8599696,-0.00495401,0.5096321
-0.4610004,1.557576,0.1397128,-0.02575322,0.8609251,-0.004095273,0.5080629
-0.4597533,1.557265,0.1362299,-0.02517062,0.8615108,-0.004162043,0.5070978
-0.4586934,1.557238,0.1327004,-0.02488483,0.8624468,-0.004133301,0.5055188
-0.457531,1.557211,0.1288387,-0.02406148,0.8635568,-0.003581885,0.5036644
-0.4564596,1.557214,0.1248814,-0.02376487,0.8647932,-0.00323659,0.501555
-0.4554118,1.557227,0.1209113,-0.02387122,0.8659586,-0.002780954,0.499538
-0.4542021,1.557251,0.1168653,-0.02318372,0.8671428,-0.001968325,0.4975159
-0.4531898,1.557109,0.112831,-0.0227765,0.8682516,-0.001953125,0.4955973
-0.4521178,1.557054,0.1087279,-0.02240182,0.8696924,-0.001682623,0.4930827
-0.451043,1.557026,0.104639,-0.0218168,0.8710677,-0.001280284,0.4906765
-0.4498556,1.557105,0.1006238,-0.02195977,0.8722181,-0.001118793,0.4886226
-0.4485773,1.557212,0.09656864,-0.02165536,0.8731092,-0.0008368719,0.4870428
-0.4460317,1.557075,0.08829215,-0.02112416,0.8755208,-0.0004567453,0.4827183
-0.4460317,1.557075,0.08829215,-0.02112416,0.8755208,-0.0004567453,0.4827183
-0.443711,1.556415,0.07970476,-0.02056731,0.8778706,-0.0007720405,0.4784555
-0.4426022,1.556087,0.07541546,-0.02022834,0.8786853,-0.001898968,0.476969
-0.4416748,1.555767,0.07120901,-0.02027176,0.8798019,-0.002629475,0.4749009
-0.4409258,1.555588,0.06695193,-0.01965029,0.8810315,-0.003027246,0.4726396
-0.4401217,1.555524,0.06272057,-0.01972975,0.8820009,-0.003012442,0.470825
-0.4386185,1.555313,0.05438548,-0.02053541,0.8838477,-0.00327549,0.4673124
-0.4386185,1.555313,0.05438548,-0.02053541,0.8838477,-0.00327549,0.4673124
-0.4376959,1.555065,0.05030945,-0.02079643,0.8843286,-0.00357147,0.466388
-0.4370006,1.554865,0.046184,-0.02104748,0.8852361,-0.004303736,0.4646456
-0.4362592,1.554591,0.04212445,-0.02133788,0.8860009,-0.003998619,0.4631751
-0.4356171,1.554185,0.03807914,-0.0213644,0.8867971,-0.00486906,0.4616393
-0.4350773,1.553863,0.03409731,-0.0219044,0.8877388,-0.005389097,0.4597945
-0.4344701,1.553691,0.02998364,-0.02263541,0.8889417,-0.005723002,0.457425
-0.4340662,1.553322,0.02600306,-0.02284705,0.889887,-0.006594057,0.4555609
-0.4335686,1.553124,0.02188665,-0.023027,0.8912284,-0.00756048,0.4529068
-0.433123,1.552833,0.01776221,-0.02254008,0.8924523,-0.007742569,0.4505118
-0.4327357,1.552504,0.0136922,-0.02243671,0.8935033,-0.008403368,0.448417
-0.432427,1.55223,0.009456813,-0.0223412,0.8945148,-0.00909731,0.4463872
-0.4323443,1.552105,0.005214602,-0.02307355,0.8955939,-0.009152832,0.4441796
-0.4321958,1.551956,0.0006584525,-0.02395721,0.8967488,-0.00927172,0.4417938
-0.4322057,1.551656,-0.00404036,-0.02445431,0.8982373,-0.009653593,0.4387238
-0.4319272,1.551019,-0.01399404,-0.02605536,0.9015006,-0.01000604,0.4318768
-0.4319619,1.550511,-0.01901722,-0.026627,0.9029867,-0.01140427,0.4286911
-0.4319539,1.55012,-0.02373251,-0.02693193,0.9042609,-0.0125916,0.4259441
-0.4320204,1.550022,-0.02807203,-0.02690231,0.9054551,-0.01267711,0.423399
-0.4318554,1.550062,-0.03223613,-0.02799272,0.9063931,-0.01268357,0.4213159
-0.4314842,1.55016,-0.03606653,-0.02925641,0.9071777,-0.01246015,0.4195445
-0.4310825,1.550119,-0.03959346,-0.02970024,0.9079026,-0.0126182,0.4179373
-0.4303979,1.550011,-0.04286784,-0.02974736,0.908353,-0.01293888,0.4169443
-0.4295518,1.549627,-0.04585025,-0.03094934,0.9084648,-0.01373115,0.4165876
-0.4286569,1.54915,-0.04867887,-0.03089826,0.9086736,-0.01437893,0.4161139
-0.4278514,1.548697,-0.05137256,-0.03016249,0.9088883,-0.01499826,0.415677
-0.4270612,1.548308,-0.05364755,-0.0299846,0.9090996,-0.01602054,0.4151894
-0.4262133,1.547983,-0.055733,-0.02992217,0.9092545,-0.01641335,0.4148391
-0.425318,1.547757,-0.05764878,-0.02996919,0.9090008,-0.01732539,0.4153543
-0.424484,1.547574,-0.05932131,-0.03002979,0.9090378,-0.01770819,0.415253
-0.4236128,1.547498,-0.060826,-0.0299585,0.9088429,-0.01740562,0.4156972
-0.422558,1.54734,-0.06197417,-0.03000025,0.9082766,-0.01762765,0.4169209
-0.4215524,1.547097,-0.06283835,-0.02976539,0.9075288,-0.01792606,0.4185503
-0.4204292,1.547013,-0.06353086,-0.02968217,0.9066232,-0.01779842,0.4205195
-0.4192681,1.546686,-0.06401289,-0.02898701,0.9054422,-0.01786235,0.4231018
-0.4182497,1.546446,-0.06427264,-0.02879126,0.9042121,-0.01750975,0.4257522
-0.4174234,1.546262,-0.06434372,-0.02852269,0.9025326,-0.01731936,0.4293267
-0.4167107,1.546065,-0.06428871,-0.02903144,0.9008192,-0.0171625,0.4328826
-0.4159323,1.545877,-0.06419823,-0.02882488,0.8994009,-0.01635606,0.4358665
-0.4153553,1.545745,-0.0641239,-0.02869353,0.8980411,-0.01602798,0.438682
-0.4148533,1.545586,-0.06395924,-0.02811409,0.8966404,-0.01590619,0.4415797
-0.4143593,1.545577,-0.06383437,-0.02766287,0.8953993,-0.01571249,0.4441261
-0.4140809,1.545544,-0.06369954,-0.02719649,0.8941876,-0.01587806,0.4465835
-0.4138626,1.545532,-0.06350473,-0.02611278,0.8930079,-0.01540216,0.4490188
-0.4137936,1.545573,-0.06335878,-0.02532775,0.8918449,-0.01476193,0.4513903
-0.413852,1.545721,-0.06324029,-0.02537301,0.8905581,-0.01408207,0.4539429
-0.4140682,1.545567,-0.06303638,-0.02581982,0.8893293,-0.01348808,0.4563385
-0.4143244,1.545189,-0.06278896,-0.02592723,0.8879753,-0.01363477,0.4589573
-0.414618,1.545237,-0.0625132,-0.02627179,0.8866298,-0.01386506,0.4615249
-0.4150971,1.545136,-0.0611071,-0.02670607,0.8837963,-0.01372681,0.4669073
-0.4150971,1.545136,-0.0611071,-0.02670607,0.8837963,-0.01372681,0.4669073
-0.4152285,1.545343,-0.0603047,-0.02705366,0.8821659,-0.0136211,0.4699636
-0.4151843,1.545429,-0.05927551,-0.02709823,0.8804521,-0.01359153,0.4731651
-0.4151115,1.54555,-0.05809551,-0.02660741,0.878833,-0.01287017,0.4762132
-0.4149007,1.545544,-0.05686596,-0.02616181,0.8770535,-0.0123635,0.4795205
-0.414582,1.545524,-0.05559373,-0.02528536,0.8753041,-0.01215688,0.4827583
-0.4141461,1.545381,-0.05420357,-0.02456163,0.8734185,-0.0119523,0.4862038
-0.4136513,1.545386,-0.05287501,-0.02465246,0.8717042,-0.01145707,0.489278
-0.4129964,1.545473,-0.05145219,-0.02456678,0.8697345,-0.01109296,0.4927833
-0.4124856,1.545671,-0.04998973,-0.02396965,0.8680487,-0.0111285,0.4957753
-0.4120517,1.545831,-0.04848093,-0.02330328,0.8665541,-0.01001497,0.4984382
-0.4115677,1.545914,-0.04690877,-0.02278223,0.8645462,-0.009427512,0.5019482
-0.4112477,1.545987,-0.04527986,-0.02223523,0.862943,-0.008962821,0.5047324
-0.4110281,1.546126,-0.04369724,-0.02136178,0.8613508,-0.008150879,0.5074958
-0.4110744,1.546238,-0.04200947,-0.02029986,0.8597744,-0.007368336,0.5102172
-0.4112797,1.546474,-0.04045463,-0.0201018,0.8585217,-0.007328795,0.5123307
-0.4115777,1.547036,-0.03759342,-0.01998992,0.8557242,-0.005748333,0.5170141
-0.4114436,1.547204,-0.03617144,-0.02026128,0.8542253,-0.005481624,0.5194792
-0.4114436,1.547204,-0.03617144,-0.02026128,0.8542253,-0.005481624,0.5194792
-0.4111283,1.547278,-0.03486773,-0.0209412,0.8525294,-0.005589301,0.5222297
-0.4108189,1.547291,-0.03366387,-0.02120214,0.8514202,-0.005599955,0.5240256
-0.4103823,1.547127,-0.03253543,-0.02028792,0.8504102,-0.005975214,0.525695
-0.4100641,1.546987,-0.03143814,-0.01982205,0.8492545,-0.006654792,0.5275694
-0.4097455,1.547177,-0.03030169,-0.0197622,0.8480967,-0.006684952,0.5294305
-0.4094414,1.547332,-0.02932605,-0.01964365,0.8472028,-0.005862553,0.530874
-0.4091917,1.547576,-0.02831808,-0.01901262,0.8465247,-0.005458468,0.5319818
-0.4087602,1.54761,-0.02733868,-0.01857997,0.8458541,-0.005081704,0.5330665
-0.4084257,1.547559,-0.02647796,-0.01857235,0.8454583,-0.004976518,0.5336952
-0.4080613,1.547541,-0.02565867,-0.01835119,0.844795,-0.004815206,0.5347537
-0.407594,1.547614,-0.0247246,-0.01924031,0.8440768,-0.005180443,0.5358521
-0.4063468,1.547946,-0.02221602,-0.01907112,0.8427341,-0.004448454,0.5379738
-0.4055604,1.548139,-0.02042514,-0.01931278,0.8415468,-0.003897657,0.5398248
-0.404565,1.548139,-0.01849943,-0.01863102,0.840516,-0.003163247,0.5414571
-0.4034179,1.548281,-0.01651883,-0.01768609,0.8396766,-0.002784969,0.5427915
-0.4021001,1.548362,-0.01447704,-0.01681737,0.8391585,-0.002379589,0.5436217
-0.4007508,1.548523,-0.01238009,-0.01636175,0.8385756,-0.001719849,0.5445368
-0.399393,1.548568,-0.0101386,-0.01574755,0.8380688,-0.0009917041,0.5453364
-0.3979015,1.548566,-0.007617891,-0.01514853,0.8372176,-0.0006459354,0.5466598
-0.3962938,1.548591,-0.00489518,-0.01464717,0.8362047,-0.000395553,0.5482216
-0.3945704,1.548688,-0.001942635,-0.01364979,0.8350518,0.0001930101,0.550002
-0.3924909,1.548898,0.001415372,-0.01336461,0.8335119,0.000805109,0.5523393
-0.3905815,1.548986,0.004895389,-0.01340385,0.8322409,0.0009689031,0.5542513
-0.3882684,1.549298,0.008263022,-0.01263089,0.8308715,0.001973994,0.5563176
-0.385875,1.549333,0.01193428,-0.01214983,0.8294128,0.001912651,0.5585008
-0.3836385,1.549416,0.01572517,-0.01114422,0.8277165,0.001816757,0.5610328
-0.3813708,1.549333,0.01973307,-0.01044896,0.825995,0.001964536,0.5635772
-0.3765045,1.549631,0.02812091,-0.008279662,0.8225365,0.002327353,0.5686472
-0.374106,1.549912,0.03258622,-0.007727639,0.8204417,0.003006252,0.5716701
-0.3716781,1.550103,0.03726134,-0.007118908,0.8183324,0.003433194,0.5746909
-0.3692925,1.550276,0.04200512,-0.006307622,0.8163885,0.003766418,0.5774564
-0.366902,1.550422,0.0468069,-0.005082437,0.814078,0.004162043,0.5807184
-0.3644885,1.550675,0.05171567,-0.004098909,0.8119655,0.004703273,0.583672
-0.3621129,1.550876,0.0567351,-0.003057855,0.809398,0.004944224,0.5872317
-0.3595418,1.551153,0.06194791,-0.002335343,0.8065225,0.005442748,0.5911738
-0.3570403,1.551457,0.06717467,-0.001621744,0.8035406,0.005534378,0.5952221
-0.3548315,1.551609,0.07236534,-0.001339996,0.8007392,0.005123319,0.5989898
-0.3526733,1.551957,0.07760119,-0.001078096,0.7974524,0.004846053,0.6033614
-0.3505064,1.55231,0.08277053,-0.001617144,0.7944493,0.004613709,0.607311
-0.3486109,1.552922,0.0876146,-0.001226791,0.7919875,0.005251862,0.6105135
-0.3467178,1.553561,0.09245497,-0.0009296598,0.7895753,0.006054491,0.6136231
-0.3448395,1.554027,0.09732282,-0.0008074192,0.7872149,0.006324432,0.6166458
-0.342875,1.554569,0.1022264,-0.0006823938,0.7844267,0.006709149,0.6201849
-0.3410033,1.555081,0.1070471,-0.0004727763,0.7815838,0.007007091,0.6237607
-0.3390843,1.5554,0.1118537,-8.631674E-05,0.7785155,0.007466773,0.6275811
-0.3372061,1.555648,0.1167133,0.0004727763,0.7751508,0.007410181,0.6317327
-0.3340991,1.555937,0.1262416,0.001469921,0.7681571,0.006808635,0.6402236
-0.332629,1.556327,0.1309922,0.001500025,0.7641777,0.007288528,0.6449628
-0.3313619,1.55669,0.1359211,0.0008631675,0.7598863,0.007366819,0.6500137
-0.3303332,1.557036,0.1408119,0.000422864,0.7550983,0.007378946,0.6555699
-0.3291799,1.557436,0.1454911,0.0001726335,0.7511009,0.008000962,0.6601389
-0.3281505,1.557784,0.1502067,0.0005232675,0.7472003,0.008797218,0.6645406
-0.3271023,1.558152,0.1549487,0.000422864,0.7427655,0.008853254,0.669493
-0.325986,1.558693,0.1596384,-0.0001364788,0.738295,0.009550198,0.6744104
-0.3247225,1.559009,0.1639277,-0.0004401308,0.7336627,0.009674409,0.6794448
-0.3233449,1.559226,0.1681531,-0.0007708332,0.7291921,0.009779444,0.6842387
-0.3218637,1.559394,0.1724334,-0.001186659,0.7247987,0.01046499,0.6888803
-0.3202209,1.5593,0.1764682,-0.0005051559,0.7201457,0.01003124,0.6937501
-0.3185871,1.559007,0.1804667,0.000366211,0.715626,0.009137353,0.6984238
-0.3168863,1.55896,0.1842349,0.001143493,0.7114768,0.008704092,0.7026547
-0.3156681,1.558741,0.1878884,0.002099734,0.7074795,0.008306277,0.7066819
